Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Ngành học
0,3,1,0,2,2,3,3,2,3,3,2,2,1,1,0,2,0,0,0,Thiết kế đồ họa
0,2,3,1,0,1,3,1,0,0,3,1,2,0,1,3,0,0,1,0,Kỹ thuật cơ khí
2,2,0,3,0,1,1,2,0,1,3,0,2,2,3,3,1,1,2,1,Kỹ thuật xây dựng
0,2,1,0,0,1,3,1,2,0,2,1,2,0,2,2,1,3,3,2,Thiết kế đồ họa
1,0,0,3,0,3,3,0,2,0,2,1,0,1,0,2,1,0,2,1,Sinh học
3,2,1,1,3,1,0,3,1,3,0,2,2,0,2,0,0,1,1,3,Y học
0,1,3,3,3,1,2,3,2,2,2,0,1,0,2,1,1,2,0,0,Y học
1,3,2,0,1,1,0,0,0,3,2,0,0,2,1,1,0,2,3,2,Kỹ thuật cơ khí
1,3,1,3,2,2,2,0,0,0,0,0,3,0,3,0,0,1,3,2,Kỹ thuật xây dựng
1,1,1,0,1,2,3,1,2,3,1,0,2,1,2,1,3,0,2,0,Báo chí
3,2,0,2,3,0,3,0,3,0,1,3,0,0,2,0,3,2,1,3,Thiết kế đồ họa
1,1,0,1,0,0,1,3,1,1,0,2,3,1,3,0,0,1,3,2,Y học
3,0,0,2,0,3,1,3,3,3,0,0,2,2,3,3,0,0,3,2,Kỹ thuật xây dựng
3,2,0,0,1,3,0,1,2,0,3,0,1,0,2,3,3,0,0,2,Thiết kế đồ họa
3,3,1,0,1,0,3,0,2,0,2,3,1,2,3,3,2,1,3,0,Khoa học dữ liệu
2,2,1,2,0,3,0,2,1,1,0,3,0,3,1,1,3,1,0,2,Y học
0,1,1,1,1,1,3,1,1,3,0,3,3,2,0,1,3,0,0,3,Nông nghiệp
3,1,0,1,0,3,1,3,0,2,1,3,0,3,2,1,1,3,1,1,Y học
1,2,1,1,3,3,2,3,0,0,2,2,3,0,2,0,1,2,0,2,Y học
2,1,1,0,1,1,1,3,3,3,1,2,2,0,0,3,0,2,1,1,Y học
3,0,2,1,2,1,1,1,0,1,3,3,2,0,3,3,0,3,2,0,Công nghệ thông tin
1,3,3,2,1,3,1,2,2,0,2,0,0,3,0,1,3,3,2,1,Thiết kế đồ họa
3,3,0,3,0,2,3,3,0,1,0,0,3,3,3,0,1,2,3,0,Kỹ thuật xây dựng
2,1,3,0,0,1,2,0,0,3,3,2,2,0,0,2,2,3,3,0,Khoa học dữ liệu
2,2,3,1,3,3,1,1,2,1,2,1,2,0,0,0,2,3,2,3,Thiết kế đồ họa
3,2,2,1,0,0,2,0,1,3,1,1,2,0,0,1,3,3,1,1,Kỹ thuật cơ khí
0,0,3,0,1,3,2,3,1,1,0,3,2,2,0,3,0,3,0,2,Y học
0,1,2,0,2,1,3,0,1,0,3,3,1,0,2,0,0,3,0,3,Kỹ thuật cơ khí
0,1,3,3,0,3,1,0,0,0,3,3,3,1,3,0,2,0,2,2,Kỹ thuật xây dựng
3,3,2,2,0,1,3,0,1,2,2,3,3,1,1,1,0,2,1,3,Khoa học dữ liệu
1,1,3,1,3,1,0,1,0,3,0,0,2,3,0,2,1,2,2,2,Tâm lý học
3,1,2,1,1,1,1,0,2,2,0,3,1,3,1,2,0,3,0,2,Kỹ thuật cơ khí
3,2,1,0,0,2,2,2,3,2,3,0,3,0,0,1,3,2,0,2,Khoa học dữ liệu
0,1,1,2,0,1,2,1,2,3,1,2,3,1,0,3,2,3,2,1,Kỹ thuật xây dựng
1,1,1,2,0,2,3,1,3,3,3,2,0,0,0,3,1,0,2,3,Quản trị kinh doanh
1,3,0,3,0,2,2,1,0,3,3,1,0,0,2,3,1,1,0,3,Sinh học
1,2,1,0,3,2,0,0,3,3,3,1,2,1,3,2,3,2,2,1,Thiết kế đồ họa
1,3,1,3,1,2,2,1,0,2,1,1,2,1,2,0,3,3,3,2,Kỹ thuật xây dựng
3,0,2,1,3,2,1,1,0,1,0,2,0,2,2,1,0,3,0,1,Tâm lý học
2,0,1,2,3,0,2,1,3,2,3,3,3,1,3,3,1,1,0,1,Khoa học dữ liệu
1,0,0,1,2,3,0,2,3,0,2,3,3,3,0,0,3,2,0,3,Y học
3,2,1,1,2,1,0,1,2,0,2,0,3,3,1,1,1,2,2,1,Thiết kế đồ họa
3,2,3,3,3,2,1,0,0,1,1,3,0,2,3,0,2,0,0,2,Tâm lý học
2,2,1,3,3,0,3,1,2,2,3,2,3,2,1,2,2,0,3,1,Khoa học dữ liệu
2,0,0,0,2,3,1,3,3,0,2,1,2,1,3,2,1,1,2,0,Y học
0,3,1,2,1,0,1,0,1,1,0,3,2,2,1,0,3,3,1,3,Kỹ thuật xây dựng
1,1,0,3,1,1,0,2,1,0,3,1,1,3,1,1,0,3,3,3,Y học
2,0,0,2,3,0,1,0,2,3,1,2,3,0,0,3,1,2,1,1,Kỹ thuật xây dựng
0,3,2,0,2,2,0,1,3,1,2,0,1,3,2,1,1,1,3,2,Thiết kế đồ họa
3,3,0,0,2,1,1,3,3,3,3,1,1,1,2,0,2,3,0,2,Thiết kế đồ họa
2,2,3,3,0,3,1,2,3,0,2,3,3,3,1,3,0,3,2,0,Thiết kế đồ họa
0,3,1,3,3,3,0,2,3,0,1,1,2,2,1,3,2,2,0,3,Thiết kế đồ họa
3,2,2,3,3,3,2,2,0,3,3,2,1,3,0,3,2,1,1,0,Khoa học dữ liệu
1,0,0,3,1,1,2,2,2,0,1,2,3,2,3,1,3,1,2,1,Kỹ thuật xây dựng
0,1,0,0,3,0,2,0,1,2,1,1,1,2,3,0,3,3,0,0,Tâm lý học
2,1,0,3,2,1,1,0,2,2,3,0,2,0,2,1,1,3,0,2,Kỹ thuật xây dựng
2,3,2,1,1,2,3,2,3,3,2,3,2,0,2,2,2,3,1,0,Khoa học dữ liệu
0,0,3,2,0,3,2,1,0,2,2,1,2,0,0,2,3,0,2,1,Kỹ thuật xây dựng
0,1,3,3,3,3,3,1,3,1,0,2,0,1,1,1,3,3,2,1,Báo chí
3,2,3,1,2,2,2,2,2,0,1,1,1,0,2,2,1,0,2,0,Thiết kế đồ họa
0,2,3,0,0,2,1,0,0,1,3,3,1,0,1,2,3,3,3,1,Kỹ thuật cơ khí
0,3,2,3,0,3,0,3,3,2,0,0,0,1,3,0,1,0,0,3,Thiết kế đồ họa
3,2,0,0,1,3,0,3,3,1,0,1,1,0,1,1,3,3,3,1,Thiết kế đồ họa
3,1,1,2,0,0,2,1,3,0,1,0,1,2,3,3,1,1,0,2,Giáo dục
0,2,1,2,2,2,2,1,3,0,2,1,0,1,0,3,1,0,0,3,Thiết kế đồ họa
0,0,1,2,0,1,2,0,2,3,1,3,1,1,2,1,2,1,0,1,Báo chí
3,3,1,2,3,1,1,2,2,1,3,2,2,2,2,2,3,3,1,2,Thiết kế đồ họa
2,1,3,3,1,1,0,0,0,3,3,1,3,3,1,0,2,2,1,1,Kỹ thuật xây dựng
2,2,0,3,1,3,0,1,0,1,2,3,2,2,0,1,1,2,1,3,Kỹ thuật xây dựng
2,3,1,2,3,0,3,2,2,0,1,0,3,3,3,0,2,2,1,2,Thiết kế đồ họa
0,1,3,1,2,1,2,0,2,0,1,1,0,1,0,0,0,1,2,1,Kỹ thuật cơ khí
1,0,0,1,2,1,3,2,0,3,2,0,1,1,3,1,0,1,1,0,Y học
3,0,2,2,2,3,1,0,1,3,3,2,3,0,2,2,0,2,3,3,Kỹ thuật xây dựng
2,3,0,2,0,1,2,1,3,1,1,3,1,2,3,2,0,3,0,3,Thiết kế đồ họa
2,3,2,0,1,1,0,3,1,1,1,3,2,2,2,0,3,1,3,2,Y học
3,1,0,3,2,3,0,1,1,2,3,0,2,1,2,1,2,1,0,1,Kỹ thuật xây dựng
3,0,3,3,3,2,2,0,2,2,2,2,2,2,0,2,1,3,1,3,Khoa học dữ liệu
3,2,0,2,0,1,1,1,3,1,0,2,0,0,3,1,0,0,2,2,Thiết kế đồ họa
2,1,3,3,1,0,2,1,2,3,3,2,3,3,3,3,2,3,3,0,Khoa học dữ liệu
3,2,3,1,2,3,0,1,1,1,0,1,2,0,3,0,0,3,3,3,Kỹ thuật cơ khí
2,3,0,0,3,3,3,1,0,1,1,3,0,2,0,3,0,1,1,2,Tâm lý học
3,0,2,3,2,3,3,3,0,0,2,0,2,3,2,0,3,0,0,2,Khoa học dữ liệu
3,3,3,2,3,1,0,3,1,0,3,1,1,3,2,1,2,0,1,1,Y học
0,0,1,3,3,0,0,0,0,1,1,2,3,1,2,3,0,1,0,1,Kỹ thuật xây dựng
1,3,1,3,2,0,2,1,0,2,1,0,0,3,0,1,2,2,0,1,Tâm lý học
1,1,0,2,2,0,2,2,3,3,1,3,3,1,2,1,0,0,0,0,Kỹ thuật xây dựng
3,3,2,0,1,2,3,3,1,3,0,0,2,3,3,0,3,2,2,3,Y học
1,2,0,1,3,2,0,2,2,0,1,1,3,3,1,1,1,3,0,3,Thiết kế đồ họa
3,2,1,0,3,0,2,2,2,0,0,3,1,3,3,3,0,1,3,1,Thiết kế đồ họa
0,0,1,0,3,3,2,1,0,1,3,2,3,1,1,0,2,1,0,1,Sinh học
3,3,1,1,1,0,3,3,0,2,2,1,2,2,3,0,1,1,3,3,Khoa học dữ liệu
0,2,0,3,3,1,2,1,0,2,3,1,0,2,3,1,2,3,2,2,Tâm lý học
3,2,2,0,2,2,1,3,2,3,2,3,3,2,1,3,2,2,0,1,Thiết kế đồ họa
1,0,1,2,1,0,1,3,2,0,1,2,2,2,3,0,0,0,1,1,Kỹ thuật xây dựng
1,2,2,1,3,0,2,2,2,3,1,2,0,2,3,3,2,2,0,0,Thiết kế đồ họa
3,1,1,1,2,2,3,1,0,1,1,2,3,1,2,0,1,1,3,2,Giáo dục
2,3,0,2,0,1,2,1,0,3,1,3,3,2,3,0,3,3,0,3,Kỹ thuật xây dựng
1,0,0,2,3,1,2,3,0,2,0,1,1,3,0,1,1,2,1,1,Y học
0,3,3,1,2,0,0,1,0,1,3,1,2,1,2,2,2,3,1,1,Kỹ thuật cơ khí
1,2,0,2,2,0,1,2,2,2,3,2,0,1,3,3,0,0,0,1,Thiết kế đồ họa
0,1,3,3,3,2,0,0,3,2,2,0,1,1,2,2,0,3,0,1,Giáo dục
0,3,0,2,2,3,3,1,1,0,2,1,1,3,0,3,2,3,0,2,Tâm lý học
2,2,2,0,1,2,2,3,0,1,0,3,1,0,1,2,2,1,2,3,Y học
2,2,2,3,0,1,0,2,1,1,0,3,2,2,2,2,0,1,3,0,Kỹ thuật xây dựng
3,1,2,2,3,1,3,3,1,0,0,1,0,2,2,2,2,2,0,0,Y học
3,3,3,3,3,2,1,1,0,2,2,2,1,0,3,1,3,3,2,2,Quản trị kinh doanh
2,2,0,1,3,1,3,1,1,2,3,1,1,3,1,0,3,1,2,2,Khoa học dữ liệu
2,0,2,2,3,3,0,1,0,2,3,3,2,0,0,3,0,1,2,3,Kỹ thuật xây dựng
0,2,3,0,1,0,2,0,1,3,1,3,2,0,1,3,0,2,0,2,Kỹ thuật cơ khí
2,3,3,1,0,3,1,0,0,2,1,0,0,2,3,3,1,1,0,2,Kỹ thuật cơ khí
0,2,0,2,2,1,0,3,1,1,0,3,3,1,0,1,3,0,3,1,Kỹ thuật xây dựng
1,0,1,3,3,1,0,1,2,1,2,2,3,1,2,3,2,2,3,3,Kỹ thuật xây dựng
3,1,1,0,0,3,3,0,3,0,0,0,3,3,3,1,2,3,1,2,Báo chí
2,0,1,0,1,1,1,2,2,2,2,1,2,0,3,0,3,2,2,0,Y học
1,3,1,0,2,2,3,1,2,0,2,1,0,0,3,3,2,1,1,3,Thiết kế đồ họa
3,2,0,3,3,0,3,2,1,2,0,1,2,0,0,2,3,2,3,1,Kỹ thuật xây dựng
1,0,1,3,3,3,3,0,2,3,2,2,0,2,1,3,2,3,3,1,Quản trị kinh doanh
2,1,2,2,2,2,1,0,3,1,0,2,3,3,2,2,1,2,2,1,Kỹ thuật xây dựng
3,2,0,2,1,2,1,1,0,2,0,0,1,1,3,0,3,3,2,1,Hóa học
0,3,2,3,0,0,0,0,2,0,3,2,0,1,3,3,3,0,1,1,Thiết kế đồ họa
0,0,1,1,0,2,1,2,2,1,0,3,0,2,2,2,1,2,2,3,Y học
2,2,0,1,2,2,1,0,3,0,3,2,2,2,2,3,2,2,3,3,Thiết kế đồ họa
3,3,1,3,3,3,2,3,3,3,2,1,2,0,3,3,2,2,0,2,Khoa học dữ liệu
3,1,2,2,3,2,3,1,0,0,3,3,2,1,2,2,1,3,1,2,Khoa học dữ liệu
3,1,2,2,0,0,0,0,0,1,3,3,3,2,3,1,2,1,3,2,Kỹ thuật xây dựng
2,2,0,0,3,1,1,0,2,2,0,3,1,3,0,2,0,0,0,1,Thiết kế đồ họa
2,2,3,1,2,2,3,1,1,2,3,3,3,2,3,1,1,0,2,2,Khoa học dữ liệu
0,2,0,1,0,2,3,2,1,2,0,3,2,3,1,3,3,1,1,2,Y học
2,1,2,0,1,2,0,1,1,3,2,1,1,0,2,3,1,0,2,3,Công nghệ thông tin
1,2,2,3,1,3,0,0,2,2,0,2,1,0,3,0,2,0,0,3,Thiết kế đồ họa
0,1,2,1,2,3,2,0,2,0,1,0,2,3,1,1,2,2,1,1,Tâm lý học
1,1,0,2,0,0,2,0,1,1,1,0,3,2,3,0,1,0,2,1,Kỹ thuật xây dựng
0,2,0,3,2,2,2,2,0,3,1,2,2,2,3,0,1,1,3,3,Kỹ thuật xây dựng
0,1,0,3,0,1,2,2,2,0,0,0,2,2,2,1,3,1,0,2,Kỹ thuật xây dựng
2,2,3,1,2,1,2,1,0,1,1,0,1,1,3,2,2,3,2,0,Kỹ thuật cơ khí
3,3,0,3,0,2,0,0,3,2,1,2,3,3,1,0,0,2,2,1,Thiết kế đồ họa
2,1,3,2,3,0,1,3,0,1,1,2,3,0,2,3,3,3,1,0,Kỹ thuật xây dựng
1,3,3,0,2,0,3,2,1,1,2,1,2,1,2,2,3,0,3,3,Y học
2,3,3,3,1,2,0,3,2,0,0,3,2,0,2,0,1,2,2,2,Thiết kế đồ họa
1,2,1,3,1,1,3,0,1,0,1,2,0,0,2,0,2,1,2,2,Kinh tế
3,2,2,1,2,3,0,3,1,3,2,2,0,1,1,1,1,2,1,0,Y học
2,2,1,2,3,2,3,1,3,2,0,1,0,1,2,2,1,0,1,2,Thiết kế đồ họa
0,0,2,3,2,1,2,3,2,0,1,0,2,0,0,0,2,3,1,0,Kỹ thuật xây dựng
1,0,2,0,2,0,0,2,3,2,0,0,3,2,3,1,3,2,1,1,Y học
1,3,2,3,2,0,0,0,1,3,3,0,3,3,2,2,3,3,2,2,Kỹ thuật xây dựng
3,1,3,1,0,0,0,2,1,3,1,2,0,3,3,2,2,0,2,1,Quản trị kinh doanh
3,3,1,1,2,0,2,3,0,0,2,0,2,1,3,2,0,0,2,0,Khoa học dữ liệu
0,2,2,2,3,0,3,1,0,3,0,1,0,1,3,2,3,3,3,0,Giáo dục
0,3,0,0,0,0,3,2,0,1,0,2,3,3,2,0,1,1,2,3,Y học
3,2,3,1,1,0,1,1,1,3,1,1,0,3,2,0,1,2,1,0,Kỹ thuật cơ khí
0,1,1,2,1,2,1,0,1,3,1,2,2,1,1,0,1,3,1,2,Kỹ thuật xây dựng
1,1,0,2,3,1,0,0,2,0,1,2,2,0,3,2,0,3,1,1,Kỹ thuật xây dựng
2,2,3,3,2,0,3,1,0,0,3,1,1,0,1,2,0,2,2,0,Khoa học dữ liệu
2,0,0,3,2,0,0,1,2,1,1,1,0,0,2,0,1,1,0,0,Giáo dục
3,1,3,1,3,1,2,3,3,0,2,2,0,0,1,0,2,1,0,1,Khoa học dữ liệu
2,0,2,0,2,2,2,1,3,0,2,1,0,1,3,3,3,1,0,1,Khoa học dữ liệu
0,2,0,3,2,0,2,0,3,2,2,3,2,3,1,0,2,0,0,3,Thiết kế đồ họa
3,2,3,2,2,0,1,2,2,1,1,2,3,1,2,2,3,0,2,0,Thiết kế đồ họa
0,3,3,1,1,2,2,2,1,1,1,3,2,1,2,3,2,2,1,3,Y học
2,1,1,0,2,0,1,1,3,1,3,1,2,3,1,0,3,2,1,3,Công nghệ thông tin
3,2,2,1,3,1,2,3,2,1,1,0,1,2,2,3,1,1,3,1,Thiết kế đồ họa
1,3,3,3,1,2,3,0,2,3,3,1,0,1,2,2,2,1,3,2,Thiết kế đồ họa
0,2,0,2,1,0,1,1,3,3,1,3,3,2,2,2,2,0,0,2,Thiết kế đồ họa
0,3,3,0,0,1,3,0,0,3,2,1,2,2,2,3,3,0,3,2,Kỹ thuật cơ khí
0,3,3,2,2,3,1,0,3,0,1,0,3,2,2,0,2,2,3,1,Thiết kế đồ họa
1,3,1,1,0,1,1,3,0,3,2,3,1,3,3,0,0,0,1,1,Y học
1,2,1,1,3,0,1,2,3,3,1,1,0,3,0,2,2,2,1,0,Thiết kế đồ họa
0,1,0,0,0,2,0,2,1,1,2,1,3,1,3,2,0,1,2,2,Y học
2,0,3,3,1,0,3,1,1,2,1,0,3,0,0,0,2,1,2,2,Kỹ thuật xây dựng
3,0,1,1,3,0,2,3,0,3,3,1,3,0,3,0,1,1,2,2,Khoa học dữ liệu
1,0,0,3,2,3,0,2,3,2,2,1,2,3,3,1,3,0,0,3,Kỹ thuật xây dựng
0,3,1,1,3,0,0,0,1,1,1,2,2,1,0,1,1,2,3,2,Du lịch
3,3,0,1,0,0,2,1,1,0,2,1,1,1,3,0,2,3,2,3,Khoa học dữ liệu
0,3,0,1,2,2,0,3,3,2,3,1,1,2,0,1,3,1,0,3,Thiết kế đồ họa
1,3,2,3,0,0,2,1,3,0,1,3,3,1,1,1,3,0,3,3,Thiết kế đồ họa
2,1,2,2,0,2,0,2,1,3,3,1,1,1,2,1,0,3,2,3,Y học
1,1,3,3,1,3,0,0,2,1,2,2,2,3,3,3,0,3,0,2,Kỹ thuật xây dựng
3,3,1,0,2,0,1,1,2,3,3,2,1,1,3,3,3,2,1,1,Thiết kế đồ họa
0,2,1,3,1,0,1,3,1,2,0,1,2,2,0,0,1,3,0,0,Kỹ thuật xây dựng
2,2,0,2,2,0,3,0,0,3,1,0,0,3,2,1,2,3,3,2,Tâm lý học
0,1,2,3,0,2,2,3,0,0,1,2,3,2,1,3,0,3,2,2,Kỹ thuật xây dựng
3,2,3,3,0,1,1,0,2,0,0,0,2,1,2,2,1,3,1,2,Thiết kế đồ họa
1,0,3,2,3,0,1,0,0,1,0,2,0,1,0,0,3,1,0,1,Kinh tế
0,0,1,3,3,3,3,0,2,1,1,3,2,2,3,2,2,0,0,1,Kỹ thuật xây dựng
3,1,0,1,2,0,1,0,3,3,1,3,3,3,1,1,1,0,2,2,Quản trị kinh doanh
0,2,3,1,3,2,2,2,2,3,2,1,0,0,3,0,3,0,0,0,Thiết kế đồ họa
2,1,2,0,3,2,1,0,2,3,1,1,3,1,0,2,2,1,0,2,Kỹ thuật cơ khí
3,3,3,2,3,2,3,2,2,1,2,1,1,3,2,3,2,2,0,3,Khoa học dữ liệu
0,0,2,2,1,2,2,0,0,3,2,2,0,3,1,2,1,0,1,3,Luật
1,1,2,2,1,0,3,3,2,2,2,2,2,3,3,1,0,3,2,1,Kỹ thuật xây dựng
1,2,0,2,1,1,2,1,0,2,0,1,3,2,3,1,3,1,0,2,Kỹ thuật xây dựng
2,2,0,0,1,1,2,2,0,2,2,0,0,2,3,0,2,3,0,1,Khoa học dữ liệu
2,2,1,1,1,0,0,1,3,1,3,0,1,0,2,3,0,3,1,2,Thiết kế đồ họa
3,3,0,0,2,0,2,1,0,1,0,1,3,3,0,1,2,3,2,0,Tâm lý học
0,1,2,3,0,1,0,1,3,3,3,3,3,3,0,1,2,1,0,2,Kỹ thuật xây dựng
0,3,0,1,3,1,3,0,0,0,0,1,3,1,2,3,1,1,3,3,Giáo dục
0,2,0,2,1,2,0,1,2,1,0,3,2,2,3,1,2,1,3,0,Thiết kế đồ họa
0,3,2,1,2,3,1,1,3,2,3,3,3,2,1,0,3,3,3,0,Thiết kế đồ họa
0,0,2,2,3,1,2,3,3,1,3,1,2,3,1,1,2,1,2,1,Kỹ thuật xây dựng
1,0,3,2,0,3,2,3,1,3,1,3,3,2,1,2,1,1,3,1,Kỹ thuật xây dựng
1,1,1,3,2,0,3,3,2,2,0,0,1,3,0,1,0,3,0,3,Y học
0,0,2,1,0,1,0,1,2,2,2,1,3,1,2,0,3,2,3,1,Kỹ thuật cơ khí
2,2,1,2,1,1,0,0,0,0,1,2,1,2,0,1,3,0,1,2,Tâm lý học
0,0,0,0,0,1,1,0,0,1,2,3,1,0,1,2,2,3,0,0,Luật
2,0,0,1,2,3,1,2,2,1,2,1,2,0,3,0,2,1,3,1,Y học
3,3,3,2,1,3,2,1,1,3,3,1,1,1,2,1,2,3,0,1,Khoa học dữ liệu
1,1,0,0,2,1,2,1,0,3,3,3,2,1,3,0,3,3,0,0,Giáo dục
1,2,2,1,1,0,0,3,3,3,0,1,0,3,0,3,0,0,0,0,Thiết kế đồ họa
3,2,3,3,3,1,0,0,2,2,2,1,3,0,1,3,0,1,3,2,Thiết kế đồ họa
0,2,1,0,0,2,0,1,1,2,3,2,1,1,2,0,0,0,2,1,Quản trị kinh doanh
1,0,0,3,2,0,1,1,0,0,3,2,3,2,1,0,0,0,2,1,Kỹ thuật xây dựng
1,3,3,3,3,3,3,1,3,2,1,1,3,2,0,1,1,0,1,0,Thiết kế đồ họa
0,3,2,3,0,3,2,3,3,0,2,2,2,1,0,3,3,0,0,1,Thiết kế đồ họa
3,1,0,0,2,3,2,2,3,0,0,0,0,2,2,2,0,1,0,0,Y học
3,0,0,3,0,0,0,2,2,2,3,3,2,1,1,2,2,2,0,1,Kỹ thuật xây dựng
2,2,3,1,0,3,2,1,2,3,1,0,3,0,1,3,0,2,2,0,Thiết kế đồ họa
3,1,0,3,2,1,2,1,0,2,3,3,0,3,1,0,0,2,3,0,Khoa học dữ liệu
2,3,2,1,0,1,2,3,1,1,0,3,1,0,2,2,3,2,3,2,Y học
0,2,0,1,3,2,1,3,1,2,1,3,2,1,3,1,3,1,2,3,Quản trị kinh doanh
2,2,1,3,1,2,2,2,1,0,2,2,2,0,0,3,2,3,2,3,Khoa học dữ liệu
2,1,3,1,1,3,3,0,2,3,0,3,0,1,3,2,3,0,0,2,Kỹ thuật cơ khí
2,3,1,2,2,3,3,3,3,2,1,3,1,2,3,0,2,3,2,2,Thiết kế đồ họa
2,0,2,1,1,0,3,0,0,1,2,0,2,0,0,1,2,0,2,3,Khoa học dữ liệu
2,3,2,3,1,1,0,1,0,3,3,2,1,2,0,1,1,0,2,2,Quản trị kinh doanh
2,1,2,1,2,3,2,3,0,0,3,3,0,1,0,0,3,0,2,2,Khoa học dữ liệu
0,0,1,2,0,2,3,3,3,0,1,1,1,1,0,3,1,0,3,0,Y học
2,2,1,2,3,0,2,3,3,0,0,0,3,0,3,1,3,1,0,1,Thiết kế đồ họa
1,0,3,2,3,1,1,0,3,1,3,0,3,1,1,2,3,3,1,0,Kỹ thuật xây dựng
3,0,3,3,2,1,3,2,0,2,2,0,2,1,0,3,2,3,2,1,Khoa học dữ liệu
1,0,1,0,1,1,2,0,3,1,1,1,3,3,3,3,0,1,0,0,Kinh tế
0,0,3,2,2,1,1,3,2,0,3,1,2,1,3,3,3,1,2,1,Kỹ thuật xây dựng
0,1,0,0,3,1,1,3,3,0,3,3,0,3,1,1,2,2,1,3,Y học
3,2,2,3,1,1,3,0,0,3,1,2,0,2,0,3,3,0,2,1,Quản trị kinh doanh
2,1,2,0,0,1,2,1,0,1,1,0,3,2,3,0,1,2,3,3,Kỹ thuật cơ khí
3,1,0,2,0,1,3,1,2,3,0,2,1,3,2,0,0,1,0,2,Marketing
1,1,2,2,0,2,2,2,2,0,0,3,0,3,1,3,0,2,2,0,Y học
1,0,0,2,2,1,0,2,3,0,1,2,1,3,3,2,2,3,2,2,Y học
1,0,3,1,1,1,0,1,1,2,1,2,0,0,0,2,2,1,2,0,Quản trị kinh doanh
2,2,0,2,0,1,1,3,2,0,2,2,1,2,2,2,2,2,1,3,Thiết kế đồ họa
3,1,0,2,3,0,3,3,3,3,0,0,3,0,3,2,3,0,2,0,Kỹ thuật xây dựng
2,2,2,0,0,1,0,1,2,3,3,1,0,1,1,2,3,2,0,0,Thiết kế đồ họa
2,1,0,0,1,3,0,3,2,1,1,0,0,1,2,3,1,0,0,0,Y học
1,3,2,1,0,2,1,3,3,1,2,1,3,2,0,1,2,1,2,0,Thiết kế đồ họa
0,1,0,1,1,0,0,3,2,3,2,2,1,3,1,0,0,3,0,0,Y học
1,1,0,3,1,0,2,2,2,1,1,2,1,0,0,3,1,3,1,3,Y học
0,2,1,3,1,2,0,0,1,2,0,1,0,3,3,3,2,3,0,3,Nông nghiệp
3,3,0,3,2,1,1,0,1,2,3,3,2,0,3,1,2,1,3,1,Kỹ thuật xây dựng
0,3,0,1,2,1,2,3,2,2,1,3,1,1,3,1,1,2,2,3,Thiết kế đồ họa
2,2,3,3,2,0,0,3,3,2,3,1,1,0,1,0,0,0,2,1,Thiết kế đồ họa
2,2,2,1,3,3,2,2,1,3,0,3,2,2,3,3,2,1,3,2,Quản trị kinh doanh
1,3,1,1,3,1,2,1,1,2,1,3,1,1,2,3,1,2,2,2,Quản trị kinh doanh
1,2,1,2,1,2,0,3,3,3,2,1,0,3,0,0,1,1,1,1,Thiết kế đồ họa
2,3,0,2,2,0,2,3,2,0,1,3,1,3,0,3,1,2,2,2,Thiết kế đồ họa
1,2,1,0,1,2,3,2,3,2,1,3,3,2,2,3,3,0,3,0,Thiết kế đồ họa
2,3,3,3,1,1,3,2,2,0,0,1,1,0,1,1,1,3,3,3,Thiết kế đồ họa
3,0,0,2,0,0,2,1,0,0,2,1,2,2,1,1,3,3,3,0,Khoa học dữ liệu
1,1,0,0,1,2,3,0,1,2,1,2,1,1,2,3,1,2,2,0,Quản trị kinh doanh
1,2,3,3,0,0,1,3,1,1,2,2,3,0,0,3,0,1,2,1,Kỹ thuật xây dựng
1,0,0,3,3,2,1,3,1,3,1,1,0,1,3,3,2,3,2,0,Y học
2,0,0,2,0,0,0,3,1,0,2,1,1,2,0,2,1,1,3,2,Y học
0,1,3,1,2,2,3,1,0,1,3,0,3,3,3,0,1,2,2,2,Tâm lý học
2,3,3,1,1,0,3,3,1,0,2,1,2,0,1,0,2,0,2,2,Khoa học dữ liệu
3,1,0,3,0,3,3,2,3,0,1,3,3,1,0,1,0,0,0,0,Kỹ thuật xây dựng
1,1,2,0,2,2,3,3,2,0,2,1,3,2,2,3,3,3,1,0,Y học
1,1,3,2,0,3,3,0,2,1,0,1,2,3,1,2,2,1,0,0,Kỹ thuật xây dựng
1,1,2,0,1,3,0,1,0,1,0,1,0,2,2,2,0,1,0,2,Kỹ thuật cơ khí
3,2,0,3,1,0,0,1,3,0,0,3,2,3,2,0,1,2,2,1,Thiết kế đồ họa
2,2,0,1,3,0,1,1,2,2,3,1,3,2,2,2,0,0,2,3,Thiết kế đồ họa
3,0,1,2,1,3,1,0,1,2,1,2,2,0,2,2,0,1,3,0,Kỹ thuật xây dựng
0,2,3,0,3,0,1,0,3,3,0,0,3,2,3,3,0,0,1,0,Thiết kế đồ họa
2,3,0,3,1,1,3,3,3,1,2,3,2,0,0,2,0,1,3,2,Khoa học dữ liệu
2,3,3,2,2,2,2,1,0,3,0,3,3,0,3,0,2,0,0,1,Kỹ thuật xây dựng
0,1,0,2,1,2,2,0,1,3,0,3,1,2,0,3,2,0,0,0,Luật
1,2,2,3,2,3,3,3,1,0,2,0,0,3,2,3,3,1,0,3,Y học
0,0,3,1,0,0,1,3,2,1,3,2,0,3,0,2,0,0,1,1,Y học
